maxQuiescenceDepth, maxCheckSearchDepth, nullMoveReduction, minExtensionHorizon, simpleCheckExtension, attackCheckExtension, forcedMoveExtension, mateExtension, rankAttackExtension, pawnOnSevenRankExtension, protectingPawnOnSixRankExtension, recaptureMinExtension, recaptureMaxExtension, recaptureBeginMinTreshold, recaptureBeginMaxTreshold, recaptureTargetTreshold, totalTime, totalNodeCount
4, 3, 5, 7, 0.7041015625, 0.9296875, 0.2236328125, 0.9970703125, 0.7626953125, 0.9990234375, 0.39453125, 0.451171875, 0.7841796875, 4.143, 5.294, 3.229, 20773, 36341328
9, 8, 5, 2, 0.7041015625, 0.974609375, 0.9951171875, 0.9990234375, 0.9990234375, 0.4990234375, 0.6572265625, 0.5283203125, 0.8232421875, 2.049, 6.532, 0.0, 19989, 34916025
4, 3, 5, 7, 0.5927734375, 0.8837890625, 0.8017578125, 0.87109375, 0.861328125, 0.9990234375, 0.751953125, 0.0, 0.60546875, 4.333, 6.297, 0.0, 20162, 35178147
12, 11, 5, 6, 0.857421875, 0.9912109375, 0.9990234375, 0.9990234375, 0.5380859375, 0.3857421875, 0.9990234375, 0.41796875, 0.9619140625, 5.452, 6.76, 0.0, 20177, 35183070
19, 11, 5, 7, 0.18359375, 0.9990234375, 0.72265625, 0.724609375, 0.9990234375, 0.9990234375, 0.6181640625, 0.0, 0.693359375, 5.614, 5.615, 1.89, 20172, 36266330
6, 2, 4, 4, 0.4091796875, 0.9990234375, 0.4599609375, 0.80859375, 0.67578125, 0.9990234375, 0.9990234375, 0.0458984375, 0.228515625, 0.0, 6.287, 0.0, 20972, 37308375
11, 8, 0, 7, 0.3515625, 0.9990234375, 0.0, 0.650390625, 0.3134765625, 0.5439453125, 0.576171875, 0.1162109375, 0.9990234375, 0.0, 2.86, 2.485, 20968, 36052881
8, 7, 5, 7, 0.1953125, 0.9814453125, 0.9990234375, 0.9296875, 0.37890625, 0.6611328125, 0.9990234375, 0.0966796875, 0.8505859375, 6.732, 6.733, 0.0, 20164, 35293424
13, 9, 5, 7, 0.8837890625, 0.9560546875, 0.154296875, 0.9990234375, 0.9990234375, 0.521484375, 0.849609375, 0.0, 0.8369140625, 1.561, 7.152, 1.369, 19763, 34574937
16, 9, 5, 5, 0.3115234375, 0.9990234375, 0.46875, 0.458984375, 0.2861328125, 0.9990234375, 0.7548828125, 0.0, 0.5146484375, 3.598, 4.411, 2.377, 20601, 35526255
9, 6, 5, 7, 0.28125, 0.8779296875, 0.654296875, 0.462890625, 0.8427734375, 0.9990234375, 0.9990234375, 0.01953125, 0.3095703125, 1.628, 4.184, 0.0, 21372, 38124033
6, 5, 1, 4, 0.927734375, 0.9990234375, 0.7880859375, 0.44140625, 0.732421875, 0.9990234375, 0.568359375, 0.0, 9.765625E-4, 6.445, 6.446, 1.831, 19776, 34379403
13, 6, 5, 5, 0.30859375, 0.9990234375, 0.7978515625, 0.9990234375, 0.6806640625, 0.9990234375, 0.9140625, 0.0, 0.869140625, 3.382, 7.877, 4.892, 20170, 34984720
1, 0, 5, 3, 0.0234375, 0.9990234375, 0.595703125, 0.9990234375, 0.8076171875, 0.701171875, 0.9990234375, 0.2685546875, 0.5078125, 3.095, 6.416, 0.0, 20378, 35556876
5, 4, 2, 5, 0.732421875, 0.951171875, 0.9990234375, 0.9990234375, 0.8349609375, 0.466796875, 0.9990234375, 0.1064453125, 0.5087890625, 0.0, 3.929, 0.0, 19567, 34244827
18, 4, 1, 7, 0.5244140625, 0.9990234375, 0.0, 0.7294921875, 0.1884765625, 0.5947265625, 0.9990234375, 0.103515625, 0.6728515625, 2.411, 5.296, 2.061, 20175, 34602518
18, 8, 4, 7, 0.5029296875, 0.6845703125, 0.4833984375, 0.9990234375, 0.0, 0.9990234375, 0.9990234375, 0.0703125, 0.271484375, 2.753, 4.757, 0.0, 19961, 34948118
3, 2, 3, 7, 0.4677734375, 0.9990234375, 0.9990234375, 0.9990234375, 0.798828125, 0.7412109375, 0.9990234375, 0.1103515625, 0.9990234375, 1.58, 3.06, 3.524, 20371, 34935855
1, 0, 4, 3, 0.20703125, 0.734375, 0.3369140625, 0.9990234375, 0.7197265625, 0.6513671875, 0.6025390625, 0.0048828125, 0.2265625, 2.092, 2.093, 0.0, 20970, 38032215
15, 9, 4, 2, 0.3056640625, 0.9990234375, 0.599609375, 0.6494140625, 0.666015625, 0.9990234375, 0.8046875, 0.0, 0.9990234375, 0.658, 0.659, 6.613, 20576, 35586619
8, 7, 4, 2, 0.4912109375, 0.7705078125, 0.9814453125, 0.9990234375, 0.9990234375, 0.7783203125, 0.7060546875, 0.0, 0.96875, 0.0, 5.51, 0.0, 20586, 38287991
15, 1, 3, 4, 0.279296875, 0.9990234375, 0.93359375, 0.5830078125, 0.9990234375, 0.9990234375, 0.8837890625, 0.3779296875, 0.4462890625, 0.0, 6.553, 0.962, 20572, 36161033
1, 0, 5, 3, 0.5009765625, 0.9990234375, 0.9990234375, 0.9990234375, 0.509765625, 0.9765625, 0.791015625, 0.1875, 0.64453125, 4.8, 4.801, 0.0, 20392, 35719126
11, 7, 5, 5, 0.5302734375, 0.9990234375, 0.5576171875, 0.9990234375, 0.4873046875, 0.5517578125, 0.9990234375, 0.0, 0.9990234375, 5.866, 7.695, 0.0, 20371, 35440823
16, 4, 4, 3, 0.86328125, 0.9990234375, 0.9990234375, 0.9990234375, 0.9658203125, 0.9990234375, 0.66015625, 0.0185546875, 0.9990234375, 4.744, 4.745, 0.0, 20794, 36979433
8, 7, 3, 6, 0.533203125, 0.9990234375, 0.6171875, 0.4453125, 0.3740234375, 0.9990234375, 0.9990234375, 0.0, 0.9228515625, 1.934, 3.088, 5.359, 19963, 35465812
1, 0, 3, 2, 0.4794921875, 0.9990234375, 0.759765625, 0.9990234375, 0.75, 0.955078125, 0.9990234375, 0.51171875, 0.8759765625, 0.0, 6.589, 0.0, 20165, 35348565
14, 7, 5, 6, 0.1298828125, 0.9609375, 0.7216796875, 0.9990234375, 0.5146484375, 0.7099609375, 0.9990234375, 0.16796875, 0.515625, 0.0, 8.999, 0.195, 20163, 35562433
11, 10, 5, 4, 0.5146484375, 0.880859375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.80078125, 0.0, 0.60546875, 0.0, 4.771, 0.0, 20790, 36983862
10, 9, 5, 4, 0.0751953125, 0.673828125, 0.9990234375, 0.7490234375, 0.904296875, 0.8857421875, 0.54296875, 0.0, 0.841796875, 2.437, 5.935, 0.778, 20566, 34962605
11, 6, 2, 7, 0.0322265625, 0.9990234375, 0.1640625, 0.9990234375, 0.64453125, 0.953125, 0.9990234375, 0.2626953125, 0.9990234375, 1.42, 3.755, 1.057, 20770, 38119180
17, 7, 5, 4, 0.4921875, 0.9990234375, 0.8720703125, 0.9501953125, 0.57421875, 0.9990234375, 0.9990234375, 0.0, 0.130859375, 0.0, 2.8, 0.0, 20173, 35016912
12, 11, 4, 6, 0.6044921875, 0.81640625, 0.787109375, 0.9990234375, 0.994140625, 0.9267578125, 0.60546875, 0.13671875, 0.6513671875, 0.335, 7.601, 0.0, 20173, 35552974
14, 11, 4, 7, 0.40625, 0.9990234375, 0.9990234375, 0.697265625, 0.9990234375, 0.9990234375, 0.5654296875, 0.0, 0.7646484375, 8.547, 8.548, 0.377, 20571, 36474013
15, 12, 5, 7, 0.9296875, 0.9990234375, 0.9638671875, 0.9990234375, 0.7734375, 0.9990234375, 0.9990234375, 0.625, 0.8759765625, 0.0, 4.724, 1.367, 20364, 35756909
1, 0, 3, 7, 0.3701171875, 0.9990234375, 0.4716796875, 0.9990234375, 0.8974609375, 0.9990234375, 0.9990234375, 0.0, 0.8818359375, 0.305, 8.999, 1.1, 20164, 35959613
19, 12, 5, 5, 0.875, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.447265625, 0.1650390625, 0.7841796875, 0.0, 5.123, 0.613, 20764, 36568322
17, 10, 5, 7, 0.0, 0.9990234375, 0.9990234375, 0.9990234375, 0.90234375, 0.9990234375, 0.7119140625, 0.0, 0.9990234375, 1.453, 8.999, 1.467, 20169, 35717452
12, 11, 1, 6, 0.6962890625, 0.9990234375, 0.8427734375, 0.9990234375, 0.412109375, 0.6552734375, 0.9990234375, 0.0, 0.94921875, 0.0, 8.999, 0.81, 19982, 35180604
1, 0, 5, 4, 0.619140625, 0.78125, 0.603515625, 0.9990234375, 0.7958984375, 0.9990234375, 0.9990234375, 0.419921875, 0.7587890625, 4.418, 6.221, 0.0, 20166, 34623320
2, 1, 4, 4, 0.451171875, 0.9990234375, 0.74609375, 0.9990234375, 0.9990234375, 0.8193359375, 0.9990234375, 0.0, 0.6630859375, 0.782, 6.143, 1.378, 20571, 36247520
14, 12, 4, 3, 0.4677734375, 0.9990234375, 0.794921875, 0.40625, 0.4208984375, 0.6669921875, 0.9990234375, 0.1591796875, 0.6171875, 0.823, 6.217, 1.227, 20373, 36064127
8, 7, 3, 7, 0.2666015625, 0.96484375, 0.67578125, 0.9990234375, 0.873046875, 0.701171875, 0.890625, 0.0, 0.3720703125, 4.173, 5.9, 0.0, 20165, 35347855
11, 10, 3, 7, 0.4990234375, 0.9326171875, 0.9423828125, 0.8642578125, 0.9931640625, 0.6103515625, 0.6884765625, 0.0, 0.9990234375, 0.0, 7.035, 1.624, 21594, 36792593
5, 4, 4, 7, 0.54296875, 0.9990234375, 0.9990234375, 0.9990234375, 0.2255859375, 0.9990234375, 0.740234375, 0.529296875, 0.8076171875, 3.75, 3.792, 0.0, 20365, 41490522
6, 4, 5, 5, 0.6640625, 0.9990234375, 0.5517578125, 0.9755859375, 0.04296875, 0.9990234375, 0.9990234375, 0.0458984375, 0.046875, 1.685, 7.543, 0.0, 19759, 34648486
11, 9, 4, 4, 0.6220703125, 0.984375, 0.6396484375, 0.970703125, 0.859375, 0.9052734375, 0.9990234375, 0.1435546875, 0.9990234375, 3.235, 6.115, 0.0, 20366, 35351779
9, 5, 3, 4, 0.6748046875, 0.9990234375, 0.6083984375, 0.564453125, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.3857421875, 6.875, 7.419, 1.337, 20768, 36319588
3, 2, 5, 6, 0.6689453125, 0.9111328125, 0.525390625, 0.974609375, 0.7607421875, 0.9990234375, 0.9990234375, 0.2451171875, 0.673828125, 4.647, 4.648, 0.0, 20386, 35718078
2, 1, 5, 6, 0.5390625, 0.9990234375, 0.8662109375, 0.9990234375, 0.8134765625, 0.662109375, 0.9990234375, 0.0, 0.9990234375, 0.0, 2.155, 0.0, 20590, 36061451
19, 9, 4, 7, 0.0, 0.9990234375, 0.7890625, 0.6865234375, 0.83984375, 0.9990234375, 0.9990234375, 0.1142578125, 0.9990234375, 4.379, 5.088, 0.706, 20370, 35663262
13, 8, 2, 5, 0.9140625, 0.98828125, 0.7353515625, 0.9990234375, 0.9033203125, 0.9912109375, 0.3408203125, 0.0, 0.8994140625, 0.959, 3.605, 0.0, 20367, 35749286
6, 5, 4, 7, 0.9990234375, 0.9990234375, 0.4951171875, 0.9990234375, 0.4072265625, 0.9990234375, 0.9990234375, 0.3173828125, 0.810546875, 1.685, 8.999, 2.182, 20177, 35280552
12, 3, 3, 4, 0.3173828125, 0.7294921875, 0.74609375, 0.703125, 0.6337890625, 0.9990234375, 0.3369140625, 0.0, 0.9453125, 0.0, 8.996, 3.555, 20574, 36101063
8, 5, 3, 6, 0.4560546875, 0.9990234375, 0.4189453125, 0.955078125, 0.6728515625, 0.9990234375, 0.9580078125, 0.0, 0.9990234375, 2.032, 5.355, 5.124, 20996, 38583571
7, 4, 2, 4, 0.9990234375, 0.9990234375, 0.587890625, 0.9990234375, 0.8662109375, 0.9990234375, 0.9990234375, 0.099609375, 0.7109375, 0.0, 3.682, 1.118, 20774, 37333657
10, 6, 5, 7, 0.30859375, 0.9990234375, 0.0, 0.9990234375, 0.9990234375, 0.564453125, 0.9501953125, 0.0, 0.4326171875, 5.259, 5.888, 0.0, 20181, 35161905
6, 4, 2, 5, 0.9990234375, 0.9990234375, 0.9140625, 0.9990234375, 0.904296875, 0.943359375, 0.6513671875, 0.052734375, 0.4736328125, 0.0, 4.999, 0.0, 20577, 36074098
12, 6, 3, 6, 0.486328125, 0.9990234375, 0.8046875, 0.9990234375, 0.9990234375, 0.9990234375, 0.474609375, 0.5625, 0.5634765625, 2.142, 5.355, 0.0, 19971, 34747681
11, 8, 5, 4, 0.74609375, 0.9990234375, 0.912109375, 0.9990234375, 0.806640625, 0.9990234375, 0.828125, 0.287109375, 0.5654296875, 5.433, 5.434, 5.115, 20789, 36651918
13, 7, 3, 5, 0.9736328125, 0.9990234375, 0.77734375, 0.9990234375, 0.8740234375, 0.9990234375, 0.5537109375, 0.0, 0.7880859375, 3.762, 3.763, 0.0, 20572, 36680095
17, 5, 2, 7, 0.322265625, 0.9990234375, 0.9990234375, 0.8544921875, 0.3134765625, 0.880859375, 0.5107421875, 0.080078125, 0.9990234375, 5.497, 6.363, 0.0, 20165, 35357994
3, 2, 3, 7, 0.2431640625, 0.9990234375, 0.4091796875, 0.9990234375, 0.6611328125, 0.9990234375, 0.9990234375, 0.173828125, 0.6552734375, 6.981, 6.982, 5.102, 20191, 35340537
1, 0, 4, 6, 0.474609375, 0.935546875, 0.41015625, 0.966796875, 0.515625, 0.4013671875, 0.9990234375, 0.201171875, 0.8046875, 8.561, 8.701, 0.377, 19967, 35338929
15, 10, 5, 2, 0.228515625, 0.9990234375, 0.990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.66796875, 0.3037109375, 0.8828125, 3.395, 4.788, 0.0, 19966, 34471348
8, 5, 5, 7, 0.1572265625, 0.9990234375, 0.9521484375, 0.8564453125, 0.578125, 0.412109375, 0.9990234375, 0.10546875, 0.58984375, 0.0, 3.942, 6.027, 20194, 35677516
6, 4, 2, 5, 0.962890625, 0.9990234375, 0.9482421875, 0.9990234375, 0.740234375, 0.9990234375, 0.9990234375, 0.126953125, 0.673828125, 5.6, 5.696, 3.293, 20366, 35154316
16, 1, 2, 2, 0.9990234375, 0.9990234375, 0.95703125, 0.4794921875, 0.859375, 0.908203125, 0.9990234375, 0.14453125, 0.9716796875, 0.0, 5.05, 5.361, 21970, 39706745
17, 10, 5, 6, 0.7177734375, 0.9990234375, 0.916015625, 0.9990234375, 0.326171875, 0.9990234375, 0.9990234375, 0.162109375, 0.9990234375, 1.534, 7.091, 1.384, 20566, 36087739
5, 4, 4, 1, 0.9990234375, 0.9990234375, 0.298828125, 0.4296875, 0.9990234375, 0.9990234375, 0.9990234375, 0.34765625, 0.3642578125, 4.748, 6.942, 3.214, 21013, 37348948
8, 7, 3, 5, 0.5634765625, 0.9990234375, 0.6982421875, 0.9990234375, 0.6767578125, 0.8466796875, 0.9990234375, 0.0, 0.9990234375, 4.817, 6.028, 1.277, 20571, 36491716
4, 3, 4, 7, 0.1962890625, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.8681640625, 0.9990234375, 0.0, 0.39453125, 6.167, 8.932, 0.0, 20168, 35344645
12, 5, 5, 5, 0.330078125, 0.9990234375, 0.98828125, 0.9990234375, 0.927734375, 0.9990234375, 0.693359375, 0.6494140625, 0.828125, 5.844, 5.845, 3.535, 20166, 35122806
17, 4, 1, 7, 0.0, 0.9990234375, 0.9990234375, 0.9990234375, 0.0234375, 0.9990234375, 0.9990234375, 0.8798828125, 0.880859375, 1.669, 1.67, 3.127, 16222, 26195029
6, 5, 3, 7, 0.4873046875, 0.734375, 0.146484375, 0.8994140625, 0.5712890625, 0.9990234375, 0.8408203125, 0.0, 0.6806640625, 2.729, 2.73, 0.0, 16400, 25736225
4, 3, 2, 4, 0.359375, 0.9990234375, 0.4365234375, 0.919921875, 0.9990234375, 0.9990234375, 0.9248046875, 0.048828125, 0.9990234375, 3.613, 6.276, 1.41, 20190, 35346082
7, 6, 5, 7, 0.6376953125, 0.9462890625, 0.849609375, 0.9990234375, 0.3056640625, 0.4453125, 0.810546875, 0.0, 0.955078125, 1.257, 6.812, 0.0, 20166, 35320925
10, 7, 3, 3, 0.6640625, 0.9990234375, 0.376953125, 0.9990234375, 0.4296875, 0.9990234375, 0.4833984375, 0.244140625, 0.9990234375, 4.055, 4.285, 2.831, 15385, 24677102
9, 6, 4, 7, 0.0, 0.8193359375, 0.7734375, 0.9990234375, 0.193359375, 0.9990234375, 0.9990234375, 0.0361328125, 0.3798828125, 3.967, 3.968, 1.368, 20161, 34841454
19, 18, 5, 6, 0.0185546875, 0.9990234375, 0.59765625, 0.9375, 0.9990234375, 0.9990234375, 0.8681640625, 0.0, 0.8408203125, 7.518, 7.519, 0.0, 19967, 35051576
16, 6, 5, 6, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.9990234375, 0.0, 0.6259765625, 6.424, 7.08, 3.33, 20560, 35964290
7, 5, 5, 6, 0.7724609375, 0.9990234375, 0.9990234375, 0.7333984375, 0.8056640625, 0.9990234375, 0.9990234375, 0.0, 0.7373046875, 1.073, 6.724, 0.801, 20796, 37932409
17, 13, 4, 5, 0.82421875, 0.986328125, 0.7578125, 0.9990234375, 0.2783203125, 0.755859375, 0.9990234375, 0.0, 0.8056640625, 0.0, 5.929, 0.095, 20175, 35219494
6, 5, 4, 6, 0.3994140625, 0.9990234375, 0.78515625, 0.9990234375, 0.591796875, 0.9990234375, 0.5517578125, 0.0, 0.9990234375, 3.505, 5.358, 0.0, 21778, 38037226
19, 0, 5, 6, 0.4609375, 0.533203125, 0.7060546875, 0.9990234375, 0.53125, 0.91796875, 0.9990234375, 0.0, 0.31640625, 1.151, 8.999, 3.199, 20589, 35879987
10, 9, 5, 5, 0.8701171875, 0.9990234375, 0.810546875, 0.875, 0.8994140625, 0.9990234375, 0.9990234375, 0.0, 0.8076171875, 4.385, 7.6, 3.711, 20766, 37306321
4, 3, 5, 7, 0.638671875, 0.90234375, 0.681640625, 0.9990234375, 0.5341796875, 0.9990234375, 0.3720703125, 0.0, 0.7080078125, 1.421, 7.187, 2.047, 20786, 36314136
19, 5, 3, 6, 0.9990234375, 0.9990234375, 0.8076171875, 0.9033203125, 0.9052734375, 0.9423828125, 0.9990234375, 0.0, 0.4697265625, 3.967, 5.307, 0.847, 19963, 35771436
9, 8, 5, 5, 0.4599609375, 0.791015625, 0.9404296875, 0.9990234375, 0.0966796875, 0.9990234375, 0.9990234375, 0.3076171875, 0.7763671875, 3.503, 6.993, 3.952, 20380, 35896396
13, 7, 1, 2, 0.53515625, 0.9990234375, 0.892578125, 0.7373046875, 0.9873046875, 0.392578125, 0.79296875, 0.5361328125, 0.9013671875, 0.402, 8.999, 0.407, 20367, 35842989
19, 6, 2, 7, 0.658203125, 0.8271484375, 0.8544921875, 0.427734375, 0.3994140625, 0.9990234375, 0.9990234375, 0.0, 0.5673828125, 0.08, 2.796, 0.28, 20974, 37085596
9, 3, 4, 5, 0.1484375, 0.4287109375, 0.3251953125, 0.9990234375, 0.81640625, 0.7255859375, 0.7841796875, 0.0, 0.81640625, 0.189, 7.671, 1.723, 20192, 35340229
9, 8, 2, 5, 0.5498046875, 0.9990234375, 0.646484375, 0.4208984375, 0.3125, 0.9990234375, 0.9990234375, 0.0986328125, 0.29296875, 0.0, 5.346, 0.252, 20232, 34925051
